review_id;user_id;restaurant_id;review_text;rating;timestamp
11;1;2;Salah satu resto ditengah kawasan SCBD yang menyajikan makanan khas Indonesia. Ada menu paketan dan a la carte. Tempat luas, ada juga ruang VIP. Mushola bersih di lantai 1 dan 2. Toilet juga bersih.;5;20/08/24 18.19
12;2;2;Opa hanya dateng karena diundang. Konsepnya ala carte diantarkan langsung sama pelayan ke meja masing² dengan menu yang telah dipilih, jadi para undangan tinggal mengisi kursi yang kosong dan beegabung dengan undangan yang dah duluan duduk. …;3;23/08/24 09.24
13;3;2;Makanannya overall enak sih cuma sayur kangkungnya aku kurang cocok tapi sayur asemnya enak. Sate ayamnya terbaik, udangnya juga enak. Tempatnya luas banget ada di pinggir jalan SCBD di sebelah dealer Alva. Bisa reservasi juga buat kalo mau bikin acara di lantai 2 disediain proyektor dan soundsytem. Bersih luas nyaman service memuaskan.;4;20/04/25 03.31
14;4;2;Ruangannya gede dan luas banget, bisa sampai 250 orang. ada juga ruang privasi untuk kelompok kecil. Bersih, rapi dan sejuk, fasilitas toilet dan mushola terawat baik. …;4;20/02/25 05.41
15;5;2;111224 Lokasi strategis dan nyaman …;5;11/04/25 09.14
16;6;2;Udah lama gak mampir ke sini dulu kalo gak salah sari kuring ....pertama masuk...enak acnya cukup dingin...ya suasananya tetep resto kuring²an. Pesen beberapa menu....appetizer pesen tahu di tepungin gitu ( gak enak) gurame goreng (enak) …;5;30/03/25 22.05
17;7;2;Acara kantor makan siang disini, jadi dia restaurant yang menyajikan makanan laut. Pesan ngikut pilihan panitia, dan kita makan di private room. Untuk minum saya pilih jus stroberi. …;4;24/08/24 11.15
18;8;2;Gurame sama Patin Bakar nya The Best anak saya suka banget, Nyaman buat keluarga, dan makanannya enak2 Sukses terus untuk Batik Kuring;3;08/02/25 15.57
19;9;2;Makanan enak semua, tempat nyaman, pelayanan memuaskan;3;10/10/24 00.25
20;10;2;Service excelent, waitress nya ramah2. Buah disajikan di akhir. Terimakasih Batik Kuring Resto;3;12/03/25 09.47
21;1;3;Makanan di warung ini membuat kita merasa di rumah. Bumbunya pas, tidak terlalu asin, juga tidak terlalu manis. Aneka gorengannya enak dan fresh sepanjang hari. Cocok untuk sarapan dan makan siang. Oh iya, pecelnya recomended.;5;16/03/25 08.41
22;2;3;Masakannya enak.. kayak drumah. Bude nya baek. Manis murah senyum ramah. Trus harganya jg murah.. lwbih murah harganya kalo ngasih dripada anak nya.. hahaha Menu fav udang. Soup. Telor sambel ceplok 😂 …;4;11/11/24 18.42
23;3;3;Tempat makan dekat kantor, masakannya enak dan selalu ramai ketika jam makan siang. Masakan khas rumahan dan rasanya uenakk tenan.;4;18/09/24 07.15
24;4;3;makanan rumahan semacam warteg, enak, tp pilihan menunya gak terlalu banyak, dan tempatnya agak kotor sih, hehe;4;12/08/24 04.12
25;5;3;Makanan yang disajikan enak, namun tempatnya terlalu sempit. Perlu penataan tempat agar lebih baik dan nyaman pada saat makan siang.;3;27/02/25 23.57
26;6;3;Enak..murah..ibunya baik... Rekomendasi ayam rica-rica nya endesss...;3;27/05/25 04.51
27;7;3;Warung makan khas jawa tengah. Enak dan banyak pilihannya. Menu favorit: pecel dan gudeg;5;05/01/25 19.11
28;8;3;Harga murah, rasa pas di lidah. Cocok buat makan siang;4;16/08/24 07.43
29;9;3;Tempat makan favorit yang masih tersisa di daerah ini. Sebelum digusur, enjoy aja.;4;10/10/24 13.18
30;10;3;Lumayan untuk mampir ketika tugas luar utk makan dan ngopi;5;06/03/25 13.59
31;1;4;Makanannya enak, trus tampilannya juga bagus. Porsinya kecil-kecil jadi bisa coba banyak makanan. Paling suka sama Crispy Seafood Tofu dan Seared Baramundi. Enak banget! Linguine Vongole nya juga enak ga amis sama sekali. …;4;12/12/24 05.44
32;2;4;Pertama x mkn disini untuk christmas lunch. Pelayananny baik. Hrg lunch msh terjangkau di rp.388.00 ++ buat adult dan rp 205.000,++ buat anak 6-12 tahun. Pilihan menunya ga berapa banyak tp rasanya enak2. Yg wajib dicoba : beef wellington, …;5;03/12/24 07.17
33;3;4;makanannya cepat bgt dateng, enak enakk semua, ambiencenya juga mendukung buat chilling! waitersnya juga ramah & super baikk especially mas rizky, thankyouu;4;14/09/24 08.37
34;4;4;Tempatnya nyaman, makanannya enak, semua staff ramah. Dan thank u Mas Rizki yang udah bantu kita jadi semua serba cepat proses pelayanannya.;3;01/10/24 02.52
35;5;4;wajib bgt cobain brunch disini, makanan oke, staff nya ramah dan helpful, aplagi mas rizkiii.;5;21/11/24 04.17
36;6;4;We try the All You Can Eat brunch and its overall good ! Porsi nya tidak terlalu banyak untuk setiap menu jadinya kita bisa mencoba berbagai macam menu. Dari appetizer sampai dessert 😍. My reorder is bir pletok (ginger, secang, kaffir lime, …;5;24/01/25 01.28
37;7;4;One of best brunch ever sih ini! Harga affordable, menunya variatif, so far ga ada yang mengecewakan. Poin plusnya adalah, meski ini all you can order, tapi porsi menunya itu ga too much. Jadi kita bisa nyobain banyak makanan dan ga …;4;13/10/24 11.03
38;8;4;Pengalaman yang sangat menyenangkan saat pertama kali mencoba sarapan dan minum kopi di vong kitchen,pelayanan bagus,semua tim nya ramah ramah yang membuat kita jadi nyaman dan ingin balik lagi ke sini.;5;24/08/24 13.57
39;9;4;For the first time brunch at vong kitchen enak enak terutama chicken bulletin dan ambience nya juga nyaman makanan nya juga beragam minuman nya juga enak tempat rekomendasi buat brunch or dinner di sini, thank u so much for service yang …;5;16/07/25 16.03
40;10;4;Suka banget makanan disini semuanya enak dan porsinya pas! Hospitality nya juga mantap terutama mba kanaya. Bener bener paham betul semua menu yg kita tanya mengandung apa apanya dan rekomendasinya enak semua! 🫶🏻 …;4;21/05/25 04.23
41;1;5;Tempatnya nyaman dan sangat private. Semua menu yg di order enak, anak2 suka. Kekurangannya hanya harganya yg overpriced heheheee. Tapi gak sampe terkaget2 siih karena sebelum ke sana dah baca2 review sebelumnya.;5;22/09/24 23.50
42;2;5;Baru-baru tadi bukber di sana. Suasananya romantis banget. Makanannya lumayan enak. Hanya saja musholla yang disiapkan ternyata adalah kamar hotel, cowok cewek digabung jadi satu. Saat gw baru selesai sholat, masuklah seorang cowok mau …;5;17/05/25 23.33
43;3;5;came here to have a birthday dinner. makanannya enak semua, pelayanannya sangat baik, dan ambiencenya cocok untuk ngedate. minusnya cuma masaknya aja yg agak lama. but overall i’m quite satisfied;3;14/07/25 11.27
44;4;5;pertama kali kesini tahun 2019, dan tempatnya ga terlalu banyak berubah masih bagooos 🤏🏻 …;3;02/09/24 02.08
45;5;5;Tempatnya bagus pelayanan istimewa..hrg makanan masih terjangkau .cari sensasi kemewahan;4;26/01/25 00.27
46;6;5;Salmonnya enak, calamarynya juga crunchy, pelayanan ramah tp masaknya lama, ruangannya bagus interiornya tp ruangan smokingnya dicampur sm non smoking jd mengganggu, lokasi strategis ada parkiran, harga cukup mahal tp sesuai sm makanannya yg sangat lezat;4;20/11/24 11.51
47;7;5;makanannya enak tapi ga seenak itu untuk harga segitu gmn yh;3;12/10/24 19.11
48;8;5;Sofia at The Gunawarman memberi pengalaman makan mewah dengan interior neo‑klasik yang memikat;3;01/11/24 16.47
49;9;5;Pelayanannya best banget, duduk untuk menikmati tea n coffee sama temen temen pas lagi ujan ujan..nyaman banget di lounge nya.., pelayanannya selalu full senyum, ramah dan helpfull banget , snack nya enak.. …;5;30/12/24 01.28
50;10;5;Kesini saat ada event Pelayanan sangat baik. Ini salah satu resto dengan pelayanan terbaik. Teramah. Bagus banget. …;5;28/04/25 17.46
51;1;6;Menu nya makanan Indonesia, banyak jenisnya,porsi makanan juga besar. Tempat nya estetik dan mewah gitu, enak untuk ngumpul dan ngobrol, harga tidak begitu mahal ukuran mall segede PP;5;13/10/24 21.58
52;2;6;Melipir ke sini karna udah bingung mau makan apa di PP. pas lewat eh udah halal certified, tanpa ragu lah mampir. ternyata menu nya Indonesian, dan di rekomin nasi kendil sama mba nya. ku pesen nasi kendil rendang (1 porsi buat berdua ya), …;5;12/05/25 01.02
53;3;6;Kategori: Restoran Kasual Makanan: Aneka makanan Indonesia yang kaya akan rasa dengan tampilan makanan …;3;15/08/24 12.19
54;4;6;makanan nya enak enak dan terimakasih mba tania sudah membantu saya untuk mengorder menu nya,sangat murah senyum dan ramah ramah sekali untuk staff staffnya, good banget deh untuk rempah bistro...;4;25/06/25 22.30
55;5;6;Nicee menunya banyak yang unik (makanan nusantara yang dikreasikan), rasanya oke, yummy. …;3;13/02/25 23.12
56;6;6;Makanannya enak. Anakku suka bgt dgn ayam grg lengkuas. Yummy. Cuma makan be2 dan cuma pesen 2 menu alhasil kekenyangan banget.;4;15/06/25 19.34
57;7;6;pelayanan yang sangat luar biasa untuk dijam makan siang dibantu oleh mba tania yang super duper baik dan pelayan pelayan lainnya sangat care, rekomendasi banget untuk makanannya sangat enak enak banget best banget deh rempah bistro....;4;22/06/25 19.18
58;8;6;Rempah Bistro terletak di lantai 4 Pacific Place.. menawarkan menu makanan khas Indonesia dengan pilihan yang sangat banyak.. suasana resto cukup nyaman dengan pencahayaan yang terang dan musik easy listening.. pelayanan sangat bagus dan …;5;20/01/25 14.42
59;9;6;Rempah Bistro Pacific Place menawarkan makanan khas Indonesia mulai dari aneka nasi hingga berbagai pilihan daging favorit seperti sate ayam, rendang, itik hingga olahan ikan. Aneka dessert yg enak juga tersedia. Utk rasa ngga terlalu …;5;15/06/25 10.35
60;10;6;sangat memuaskan untuk pelayannya dari staff bernama tania, selalu disambut baik kedatangannya dan selalu hapal dengan muka saya karna suka makan siang disna dan senang dilayanin dengan tania yang sangat ramah dan murah senyum dan untuk makanannya sangat enak sekali sangat rekomendasi;3;30/04/25 14.15
61;1;7;Makanan enak murah di tengah ibukota negara Jakarta dekat Kemenpan RB;3;19/08/24 05.22
62;2;7;makanan enakk tempat bersih dan nyaman buat kumpul main game;5;03/01/25 21.51
63;3;7;Bersih dan luas serta nyaman recomended buat meeting;3;09/10/24 12.43
64;4;7;Warung makan murah dan yang pasti bikin kenyang..;3;09/02/25 06.48
65;5;7;Bersih ,harga agak mahal dibanding warteg lain;5;06/10/24 20.31
66;6;7;Rasa warteg..edisi kalo lg mepet;5;03/04/25 15.00
67;7;7;Harga bersahabat dengan tanggal tua;3;07/01/25 01.06
68;8;7;restoran yang bagus dengan variasi makanan dan harga murah;5;08/04/25 14.17
69;1;11;Saya pesan perkedel jagung dan es cocktail manado. Perkedel nya enak, renyah, gurih, 1 porsi 40rb isi 3. Sedangkan es cocktail nya seharga 35rb/porsi rasanya jg segar, manis ada asem2nya. Isinya ada alpukat, kolang kaling, apel, pepaya, …;5;15/08/24 22.35
70;2;11;tempatnya nyaman banget, kursi dan sofanya juga gede gede jd ngga sempit duduknya. pelayanannya cepet. walaupun makanannya mahal tp porsinya mereka tuh gede jadi bisa buat 2-4 orang sharing. samalah kaya makan padang di tempat2 tenar. di …;3;21/10/24 08.51
71;3;11;Sukaaak semuaaa!!!! Food, pelayanan & atmospheree;5;25/03/25 06.48
72;4;11;Tempat makan yg qty duduknya ada banyak, interiornya seru bgt sangat gonjreng heboh wkakakaka 🫶🏼 menunya enak, toiletnya bersih! Pas aku dtg di dlm ga begitu banyak org yg dine in tapi parkirannya penuh (?) …;3;29/09/24 22.15
73;5;11;Makanan disini enak enaaaaaak. Sambel rica nya enak, sambel dabu dabu nya oke, ayam woku enak isinya 4 potong seporsi.. Ikan ikan juga enak.. Bakwan jagung besssttttt enak bgt! Cobain juga tumis jagung bunga pepaya krn itu enaaaak!;3;16/02/25 00.06
74;6;11;Pertama x kesini. Ruangan & makanan ok, tp lgs tercium bau rokok pdhal ruangan ber -AC. Kata pelayannya memang ada ruang smoking-nya. Tp kl pintu smoking-nya terbuka begitu apa bedanya dengan ruangan non smoking?;4;19/12/24 03.45
75;7;11;Udah beberapa kali kesini,walaupun seringnya yg di gading. Kalau weekend parkirannya susah,tapi tetep mampir kalau lagi pas ke daerah sana karena suka sama makanannya. Ditambah mbaknya ramaaaahhhh banget,belom pernah ketemu pelayan kayak gitu sih, mungkin juga dia lagi good mood...entahlah 😄 …;3;11/12/24 04.07
76;8;11;Saya minta lilin supaya tidak ada lalat. Lalu tempat lilinnya ternyata patah dan cairan lilinnya tumpah sampai kena baju. Saya minta pegawainya untuk ambil, lalu saya dibentak “ya sebentar dong mba”. Pelayanannya buruk sekali, ada banyak …;5;14/07/25 01.26
77;9;11;Buat tempat ngumpul bareng teman, keluarga pas banget.. paling enak makan di samping kolam ikan dengar gerimicik suara air kolam ikan berasa di desa hehehehe...tempat bersih dan nyaman ... lokasi sangat strategis depan GOR Bulungan …;3;21/01/25 05.35
78;10;11;MASAKAN MANADO... Yuhuuu kita makan dulu deh ke Sarang Oci yang menyediakan menu masakan Manado. …;4;26/11/24 13.17
79;1;13;Makan siang disini ketika acara penutupan sebelum Bulan Ramadhan Terimakasih bapak dan Ibu, yang telah mengajak kami makan siang disini …;3;07/05/25 22.36
80;2;13;restorannya bagus banget suka bangettt 🥰 makanannya banyak pilihan dan enak bangettt '🥰 pelayanan maksimal pakai kolmi paging system 😊 …;4;17/08/24 09.44
81;3;13;bakwan jagungnya LeZaT!!! Ayo mampir ke Instagram ibu2ID, tempat ibu2 ngetawain hidup dan menghargai momen-momen kecil yang bikin happy.;4;01/09/24 03.57
82;4;13;Sangat kecewa dengan pengalaman buka bersama keluarga di restoran ini. Saya sudah pesan preorder menu makanan satu persatu melalui WhatsApp dari siang, karna antisipasi kalau pesan ditempat takutnya hectic. Namun percuma,bahkan sampai kami …;3;09/05/25 22.21
83;5;13;Jumat lalu kesini dengan atasan dan teman kantor juga, makanan nya enak, kalau saya sukanya kulit ayam nya hmm bikin lupa berhenti makan, Paru nya renyah dengan rasa asam dan manisnya yang menggugah selera. Tahu isi enak, empal dan lidah …;5;31/10/24 05.54
84;6;13;Pertama udah minta baby chair 2 tapi tidak disediakan, ketika close bill ada menu yang bukan termasuk pesanan di input, ketika kita minta refund, tidak mau dan tidak ada permintaan maaf malah memberikan offer disc 10% untuk next visit, sorry banget udah gaada kepikiran untuk next visit.;3;16/04/25 16.48
85;7;13;Bisa dibilang resto premium, saya suka nuansa bangunan klasik, didominasi warna putih & coklat tempatnya. Lokasi persis di sebrang kantor Wali Kota Jaksel. …;4;09/07/25 15.49
86;8;13;Restoran yang suasananya kayak rumah, bangunannya kayak bekas rumah. Masakan Indonesia yang rasanya enak2. Rekomendasi banget empal gepuk dan sambal bawangnya mereka. …;3;24/12/24 11.13
87;9;13;Bad experience. Reservasi untuk buka puasa, sampe jam 18.30 belum ada makanan yang keluar satupun. Nggak rekomen.;4;02/04/25 12.49
88;10;13;✅️ parkir luas ✅️ pelayanan ramah ✅️ cozy vibes …;4;13/02/25 04.24
89;1;14;Rumah makan bebek yang bersih, sangat enak dan ada taste khas bebek pinggir jalannya. …;5;18/05/25 14.26
90;2;14;Mau makan Bebek? Sudah pasti makan di Begor Pondok Suryo. Gak perlu validasi lagi, sudah terbukti enak. Bumbunya meresap sampai dalam dan yang pasti tidak bau amis. Ueeennnaaakkkk pollllll!!;3;01/11/24 14.37
91;3;14;Salah satu resto bebek yang rasa dan menu nya Nusantara banget. Terutama untuk menu nasi bebek cobek komplit, must try untuk pilih bagian dada. Buat yang gak doyan pesen sambelnya bisa dipisah tapi enak rasanya. Cobain juga menu anti mainstream nya itu pisang goreng pakai sambel petis gitu, unik sih. Thank u Begor;3;26/07/24 04.11
92;4;14;bukber kmren disini...deket kntor..smua enak mantap....cm pas kesini air PAM mati JD sholat magrib dmasjid...jd buru2😂.smga lekas diperbaiki …;5;20/08/24 20.50
93;5;14;Udah langganan disini dari 2010 sampai sekarang, rasanya ga berubah, Nasi Cobek Bebek Gorengnya recommended banget, gak sepedes keliatannya koq. Tempatnya gampang dicari, cuma parkir mobil agak sedikit susah.;4;28/01/25 12.30
94;6;14;Pesan bebek cobek lengkap dan bebek kremes. Dua-duanya enak, bikin nambah nasi. Bebeknya empuk, sambel koreknya pas. Ditambah taburan ikan teri. Buat saya ini …;3;16/09/24 16.36
95;7;14;Alhamdulillah jd restoran yg akhir2 ini sering dikunjungi bersama keluarga. So far menurut kami bebeknya cukup besar dan empuk. Dimakan brg sambel dan bumbu hitam nya, maknyussss. Pecel madiun nya pas, tahu campurnya otentik bgt, rawon dan …;3;14/10/24 01.55
96;8;14;Pesennya cukup lama, berharap bakal diatas ekspektasi, ternyata dibawah ekspektasi nasi goreng jawa saya pesen gak pedes tapi biasa banget, kering, rada seret, masih kalah sama nasgor yang dipinggiran, gak rekomen;5;30/10/24 04.30
97;9;14;Perdana coba begor Pondok Suryo karena tadinya mau makan bakmi di sekitar situ tapi tidak buka karena hari senin tutup. …;4;01/01/25 03.43
98;10;14;Makanannya enak. Tempatnya lega. Cocok buat makan bareng keluarga atau temen-temen 👍🏻 …;3;12/08/24 22.41
99;1;15;Sebenernya makanan di pasola ini enak , bervariatif lah untuk buka puasa tapi disayangkan musholla nya terlalu jauh menurut saya. Beda lantai dan itu keluar gedung. Coba di tingkatkan ya . Lokasi mushola kurang membantu dan tidak bisa akses …;3;09/06/25 07.54
100;2;15;Bukber hari ini kami menyangka akan makan di restaurant yang ada di lantai 6, ternyata kami dibawa ke lantai 8 meeting room yang disulap jadi restaurant dadakan, hehe, kami kecewa, ekspektasi yang tadinya makan di resto view citylight, …;3;30/01/25 22.59
101;3;15;Semua makanannya enak2.. Servicenya juara gk usah di ragukan lagi sebagai hotel berkelas.. Terima kasih untuk semua staff yang sudah membantu dan melayani kami..;5;09/01/25 11.53
102;4;15;Ke PASOLA parkir dulu di mall kemudian menuju hotel Ritz Carlton. Supaya aman kudu reserve dulu,... Makan disini saat buka puasa sehingga resto sangat dekoratif dgn nuansa Ramadhan …;5;13/12/24 02.41
103;5;15;Review berdasarkan kunjungan kami tanggal 10 Desember 2022 malam. Tempatnya cukup kecil dengan kapasitas kursi juga tidak terlalu banyak. Tapi …;5;03/06/25 02.51
104;6;15;I love their food, they have great taste and service. Aku pesan yang all you can eat dan book via eatigo jadi dapet diskon lumayan, 50%. Untuk service sangat oke, kalau udah mulai ada piring kosong, langsung diambil dan ditanyain mau pesen …;3;31/12/24 17.37
105;7;15;Wahhhhh bagus banget tempatnya & makannya juga enak bangettttt suka dehhhhh 🧡🤞 apalagi ditambah pakai kolmi untuk memudahkan pelayan dengan teknologi 😘😍 …;5;21/05/25 21.05
106;8;15;Must try iga bakarnyaaa! Kesini pas buka puasa, jd kyknya menu nya beda sama hari biasanya. Ada briyani dll. Ngga nemu pasta, tp mgkn ada kalo di luar bulan puasa kaliya.. ice cream nya enak! Dan condiment nya banyak;4;06/12/24 07.40
107;9;15;Pengalaman brunch yang luar biasa. Variasi makanan relatif lebih sedikit dibandingkan brunch hotel bintang lima lainnya, tapi rasa makanan nya enak. Kreatifitas pembuatan makanan sangat baik, menggunakan produk lokal (kecombrang, kluak, …;5;13/03/25 21.44
108;10;15;Kami berkunjung pada 10 Des 2022 Kami pesan dinner buffet. Buy 1 get 1 menggunakan kartu kredit mandiri …;3;02/12/24 02.12
109;1;16;Yah tega amat pesen taichan keringan gini ga di kasi sambel , komplen ke WA juga ga ada respon .. entah niat apa kagak jualan minimal ada kata maaf lah ini kagak;5;08/04/25 15.49
110;2;16;Sate taichan nya gurih dan maknyozz,, apalagi sambelnya sekali coba pasti nagih lg, tersedia di Grabfood/godood juga, sukses dan makin maju dah bwt kedepan nya.;5;25/04/25 19.54
111;3;16;Sate awie ini enaaaak banget, sambel taichannya pedes gurih mantuuul..;4;06/09/24 14.12
112;4;16;Ternyata ada sate taychan sambel bawang enak di daerah senopati, harga murah rasa mewah, soal rasa ga mungkin boong, Good,,Good;3;19/11/24 22.52
113;5;16;satenya mantep enak banget, bumbunya juga enak, harga terjangkau sekali!! the best sate awie👍🏻👍🏻👍🏻 …;5;28/07/24 09.16
114;6;16;Sering makan ditempat ini jam makan siang,, Padet Dan ramai tapi sll memuaskan dan pelayanan tetep ramah dan sopan, thx;5;09/01/25 05.26
115;7;16;Satenya enakk, bumbunya juga enak. Murah lagi harganya, mantap lah pokoknya👌🏻👌🏻 …;4;05/12/24 11.09
116;8;16;Sate nya enak dan recommend untuk yang mau delivery from Gojek or Grab Food. silahkan di coba guys.;5;01/08/24 13.15
117;9;16;Sambeeeelnya mantep sih juaraaa! Satenya apalagi montok2 😂 …;4;26/06/25 10.48
118;10;16;Ajib Sambel dan bumbunya harus dipertahankan rasanya. Thx;5;07/11/24 21.12
129;1;20;Dateng ke The Garden Osteria bareng pasangan untuk lunch bareng. Kalau ke resto satu ini seringnya aku buat reservasi dulu karena takut klo walk in gak dapet tempat, apalagi kalau datengnya malam karena bisa full banget. …;5;31/08/24 10.48
130;2;20;Tempat makan fine dining yang cukup terkenal di area Senopati. Rasa makanannya ga perlu diragukan. Pasta dan pizza nya enak 👍🏼👍🏼 …;4;19/09/24 06.06
131;3;20;Aku kesini reserve tempat dengan min purchase 350k/pax gatau kalo walk in kena min juga atau ga. makananya okelah walau harganya lumayan. dessertnya sih endulll lupa namanya apa ya. dapet free bread juga. servicenya ok staffnya ramah2. ambiencenya juga oke;3;24/11/24 05.40
132;4;20;Restorannya sesuai ekspetasi hehe ke sini untuk merayakan hari spesial, suasana cozy, pelayanan yang ramah dan makanannya juga enak. Ada min charge 350k/pax;5;15/10/24 05.07
133;5;20;The Garden Osteria punya vibes yang super mewah dan romantis, cocok banget buat ngerayain momen spesial kayak anniversary atau ulang tahun. Interiornya classy banget, ada lampu gantung kristal yang bikin suasananya cozy tapi tetap elegan. …;3;12/02/25 02.05
134;6;20;makanan enak semua!! pelayanan oke banget semua pelayan baikbaik dan ramah, kak berliana sbg pelayan disana sangat membantu dan ramah, terimakasih kak berliana 😍 …;5;29/11/24 00.51
135;7;20;tempat nyaman, makanan enak, lokasi strategis, pelayanan bagus. Staf an mba ria helpful banget.;4;08/02/25 19.20
136;8;20;steak sirloin nya enak, tingkat kematangan pas dan mocktails sky dance nya segar cukup memuaskan untuk makanan dan pelayanannya. thanks kak deni;4;04/01/25 02.57
137;9;20;Dinner untuk perayaan anniversary disini. Beneran gak nyesel, dari segi rasa, ambience, service, semuanya TOP banget. Untuk makanan yang paling berkesan, ada Truffle Tagliatelle, best pasta i’ve ever had in my life! Thank you kak Mustika …;5;06/07/25 19.47
138;10;20;🍝 Crispy pork belly carbonara : base saucenya dominan taste egg yolk, gurih, asin nya agak kenceng dikiiit, pasta nya nais aldente, pork cuttling nya cukup tebel daging & fat nya masih dapet, porsi bisa sharing sih …;5;22/08/24 19.43
