review_id;user_id;restaurant_id;review_text;rating;timestamp
21;1;3;Kita makan buburnya. Tekstur buburnya enak gurih ga kalah sama yang model di mangga besar. Tekstur nya halus terus juga bisa di kasih toping ajam, daging atau ulang. Dia juga sedia untuk yang polosan. Tempatnya parkirnya oke ga susah trus pelayanan juga cepat. Tempatnya adem dan ada parkir sepeda;4;22/10/24 05.42
22;2;3;Bubur Ayam Enak Kesini untuk brunch, masih sepi, di depan nya ada utk massage ringan. Buburnya …;5;19/04/25 03.07
23;3;3;Kesini sekitar jam 07.00 pagi di hari sabtu tidak Terlalu ramai. Buburnya enak dengan tekstur yg lembut Ditambah toping cakue yg gurih. Pesen dimsum juga enak. Servicenya juga ramah dan cepat. Tempat bersih, toiletnya juga bersih. Cocok abis olahraga sarapan disini;5;25/03/25 10.44
24;4;3;Resto Chinese Food Halal dengan harga terjangkau di Jaksel nih! Menunya beragam yg cocok buat sarapan makan siang ngemil sore ataupun mau makan malem di sini juga pass banget deh! …;4;07/02/25 07.47
25;5;3;Kesini jam 10 utk sarapan tgl 20 aug 2024. -Buburnya enakkk lembut, gak asin, ayamnya gurih. (5/5) -Pangsit rebusnya enak, besar, porsi daging nya cukup banyak, namun sayurnya ada …;4;27/11/24 10.42
26;6;3;Makanan nya enak, harga masih affordable dan suasanya juga tenang dan nyaman. Terima kasih;5;06/08/24 22.41
27;7;3;Nemu lagi bubur enak di area Senopati sana. Buburnya bener-bener enak, teksturnya lembut, rasa dari ayamnya juga dapat, dan topping ayamnya juga lumayan banyak, cuma kurang variasi aja. Harga sesuai dengan lokasinya yang berada di kawasan elite Jakarta. Cocok buat dijadikan tempat mengisi tenaga setelah berolahraga.;3;04/10/24 21.58
28;8;3;Nyaman utk sarapan dan meet up dg teman2.;5;23/06/25 13.40
29;9;3;Resto bumbu dimsum halal sekitar Senopati. Makan disini setelah CFD an.. Bubur nya enaak, rasanya berkaldu dan kental, isiannya juga tidak pelit, hanya memang porsinya sedang tidak seperti bubur t*wa* yg porsinya mantap. Sup Krim Jagungnya …;3;29/07/24 02.44
30;10;3;Bubur, kwetiaw sama bakpaunya enak, tempatnya nyaman, bisa buat acara kajian, atau meeting meeting, atau kumpul sama temen temen;5;05/06/25 01.07
31;1;4;Lagi napak tilas ke Majestik, gak boleh dilewatkan nih bakmi legend yg satu ini. Sejak jaman SD, tiap bulan keluarga gw selalu makan di tempat ini, ganti2an dengan yang di sebelahnya (Bakmi Kebayoran, yg sayangnya skrg sudah gak ada). So, …;4;16/02/25 05.25
32;2;4;Chinese restaurant yang ada di kompleks Pasar Mayestik. Jualannya chinese food pada umumnya. Kebetulan hari Minggu iseng makan di sini karena pacar udah makan tapi belum kenyang. Kita pesen: …;4;03/02/25 17.59
33;3;4;Pesan nasi goreng kepiting ternyata ga sesuai harapan, warna nasi goreng cenderung hitam ngga menarik, kepiting nya minimalis, lebih banyak telor, porsi sedikit banged, asli kecewa , mana harga 80 ribu, ga worth it..bbrp thn lalu masih …;5;10/11/24 16.01
34;4;4;Resto langganan dari jaman SD. Dulu sekolah dekat Mayestik, suka diajak makan di sini pulang sekolah sama mama. Dari jaman restonya gelap ada pohon-pohonnya, sampai design sekarang masih setia makan di sini. Nasi goreng, mie/bihun goreng, …;4;19/01/25 13.09
35;5;4;Masakan masih tergolong enak di pasar mayestik dan cita rasa yg sama, namun saya merasa ada sedikit rasa yg hilang.. …;3;09/09/24 13.49
36;6;4;Restoran keluarga yang sejak dulu sudah remomended banget. Makan dan kumpul keluarga mulai dari orang tua saya, saya n kel, anak2 saya, sampai cucu2... Soal rasa ga ada yg bisa ngalahin resto ini. Letak nya di Pasar Mayestik sebuah area penjualan yg dikrenal sbg tempat shooping yg nyaman dan tenang...;5;14/11/24 09.53
37;7;4;Salah satu restoran chinese food langganan kalau lagi belanja kain di pasar mayestik, bistik ayam & nasi goreng nya top, walaupun selalu rame tapi pelayanan nya dibilang cukup cepat;4;10/12/24 06.23
38;8;4;makanan sdh tdk enak yah, pakai tepung terlalu berlebihan, jadi enek makannya. harus back to basic masak chiness food dgn baik dan benar, terutama sehat. dan harga lbh mahal sih dibanding resto sejenis, kalau enak sih kgk apa yah.;5;22/11/24 00.51
39;9;4;Restoran Chinese yg legend dan berdiri sejak 1962. Masakan chinese yg otentik. Fuyunghai Kepiting, Lumpia Udang, dan Kangkung Hotplatenya enak. Harganya jg terjangkau dan sesuai dengan porsinya.;3;05/04/25 18.47
40;10;4;Halal dengan pengertian tidak mengandung babi. Jadi bagi yang menghendaki benar-benar halal agar pesan tidak menggunakan bahan yang mengandung alkohol seperti arak, angciu dll;5;26/07/24 19.37
41;1;5;Makanannya enak, worth it untuk makan kelompok atau keluarga gitu. Kalau sendiri mungkin cuma bisa pesen satu dish aja karena porsinya lumayan besar. Kalau kelompok atau family oke banget sih, karena bisa pesan macam-macam menu, Kenyang …;3;09/11/24 07.01
42;2;5;Tempat makan bebek viral yang konon dimasak selama 18 jam. Daging bebek roast duck lembut empuk. Nama tempatnya catchy. Bernuansa oriental instagramable. Ada valet parking.;5;13/01/25 09.18
43;3;5;enak bgt suka! kailannya 10/10, tofu brokolinya 3/10 pas itu ga ada rasaaa😭🙏🏻, buttersquid ENAK BGT 1000/10 ⭐️⭐️⭐️⭐️⭐️👌🏻 tempatnya juga nyamann sekaliih …;3;13/08/24 12.37
44;4;5;Memiliki meeting room untuk kapasitas 10-12 orang dan menu perorangan maupun menu sharing. Rasa makanan enak dan memiliki sharing mushola dengan restoran di lt 2. Parkiran sangat terbatas sehingga ada Valet Parking dengan biaya 25rb. Pelayanan waiter dan supervisor sangat helpful. Akan kembali lagi!;4;30/04/25 03.07
45;5;5;enak semuaaa!!! my fav are the salted egg squid, tahu cabe garam and roasted duck😍❤️❤️ …;3;09/06/25 11.16
46;6;5;first time kesini, di rekomendasiin dua menu ini katanya best seller. dan bener sihh enakk banget, roasted duck+buttesquid dan hainan rice nya perpaduan yg cocok bangett🤩🤤 …;5;05/11/24 12.05
47;7;5;Jujur ngga worth sama sekali sih. Daging bebeknya dry, kulitnya doang yg menarik, mienya overcooked, tempatnya ya gitu aja, servisnya juga ngga yg ramah dan cekatan B aja, yg enak malah cuma mantaunya;5;29/05/25 08.07
48;8;5;Dinner disini dengan pasangan untuk pelayanannya sangat baik dan ramah, untuk rasa makanannya udah no debat lah TOP rasanya kami sepakat juara dan bener2 enak. Untuk harga Worth it aja utk ambience, rasa dan pelayanan yang seperti ini, yaa kalo bisa ada promo dong heheheh;4;07/12/24 00.24
49;9;5;Ini adalah kunjungan kedua saya ke restoran ini, dan saya semakin yakin bahwa tempat ini selalu memberikan pengalaman yang memuaskan. Terlebih lagi, sekarang restoran ini sudah bersertifikasi halal, yang tentunya semakin menambah …;4;18/11/24 02.16
50;10;5;Seru banget tempat ada street fighter and claw machine dan ambience nya cozy family friendly banget, harga a bit pricy but okay and panacota nya enak bangetttt;3;02/11/24 18.12
61;1;9;Pertama kali coba makan di sini, dan saya sangat terkesan! Tempatnya sangat nyaman, bersih, dan tersedia juga tempat salat, jadi cocok …;4;06/06/25 00.32
62;2;9;Sering lewat sini karena deket sama tempat tinggal, tapi baru sempetin mampir. Pertama x cobain sayur dengan telor asin, rasanya lumayan ngagetin di lidah (re: …;5;23/06/25 13.33
63;3;9;Kalau kangen chinese food halal pastinya makan disini. Yang saya foto, itu yang selalu saya pesen …;4;06/02/25 06.41
64;4;9;Ada beberapa poin untuk reviewnya 1. Untuk misoa nya jujur rasanya biasa banget, tapi untuk topping prawn nya enak. Dimsumnya juga enak walau ya standard yaa …;3;04/10/24 04.38
65;5;9;Makanan nya enak2 tapi memang secara harga lebih murah Wingl*k dan H*ka. Tapi variasi menunya agak berbeda dengan mereka.;4;07/02/25 16.02
66;6;9;Untuk Wonton noodle soupnya enak (terutama woonton nya) cuma Krn tidak suka pedas sambalnya sy minta pisah. Dimsum nya rata² enak. General wong chicken juga menjadi favorit kita disini. Dan ditutup dengan Oolong tea, dengan cangkir teko yang unik;5;08/04/25 12.27
67;7;9;Tempat chinese food yang versi modern dari interiornya. Ada cobain salted egg fish skin dan steam tofu gitu enak banget dan berasa kuat. Pelayanannya juga lumayan cepet ga terlalu lama. …;3;25/02/25 18.42
68;8;9;Stop by hari ini ke sini. Kesan pertama restonya agak kecil tapi panjang ke dalem, duduk di private room nya utk 6 org. Enak gak berisik karena di luar agak ramai pas hari ini jumat libur. Kita pesen beberapa menu...bisa di cek makananya di …;4;05/08/24 12.09
69;9;9;Three Uncles yang cabang Jaksel ini letaknya ada di Prapanca. Ada di pinggir jalan dan parkiran juga aman, ada valetnya juga. …;5;12/07/25 06.35
70;10;9;Makanannya enak, servis oke. Saya sudah beberapa kali ke sini. Tapi saya berikan bintang 1 karena policy parking yg diterapkan oleh resto. Parkiran kosong tapi customer diwajibkan untuk bayar valet 30ribu. Tidak masuk akal sama sekali. …;5;16/10/24 07.51
71;1;11;Parah. Lama bgt proses masak nya. Nunggu lama banget. Tutup aja kalo tidak siap jualan online. Karyawan ditanyain jawab nya tidak tahu untuk estimasi masak nya. Orderan pun …;5;07/12/24 17.12
72;2;11;Ini restoran lama sejak saya remaja, sudah 30 tahun lebih. Memang untuk pesan masakannya agak lama, secara rasa masih lumayan enak, dan harga relatif. Lokasi tetap sama, pas di sebelah Indomaret.;5;02/07/25 04.46
73;3;11;Makanan super enak ini restaurant lama yang saya sudah tahu cukup lama ,soal rasa tidak di ratusan, harga ok bangat sebanding dengan porsi ,untuk lama masakan tidak lama lah , cobain disini bikin nagih makanan nya 👍👍👍👍👍👍 …;3;05/08/24 05.29
74;4;11;Resto paling lama sudah setengah jam masuk orderan dari td kebuang waktu saya di restoran 168;4;24/04/25 16.52
75;5;11;Restoran kont*l !! JANGAN MAO ORDER MAKANAN ONLINE DISINI KALO GAMAO MATI KELAPARAN !! Pesenan baru dibuatin setelah driver sampe. Padahal sistem orderan udh masuk 10-30 menit sebelum dpt driver. Belom lg yg lelet bgt kerjanya! nunggu hampir 1 jam!!;4;21/07/24 17.29
76;6;11;sistem gojek itu orderan masuk ke resto harus langsung dibuatkan karna orderan masuk ke driver itu beda 10 sampai 30 menit supaya driver gak menunggu lama,tp knpa kalian baru buatkan pesanan ketika driver baru datang?;3;28/09/24 16.53
77;7;11;kalian kalo gak paham system orderan online tanya jgn bodoh,orderan udah masuk di resto 30 menit yg lalu,masuk kedriver nya lama dan ketika driver Dateng kalian baru buatin?? yg kena omel ya krna lama sama pelanggan ya drivernya !!!;5;11/07/25 01.22
78;8;11;Lama bgt nunggu makanannya;5;08/04/25 08.24
79;9;11;Sebelahan sama Indomaret. ini resto chinesse. aku juga belum tau kehalalannya. jadi mending tanya tanya dulu kalo mau makan disini. Saya pribadi pernah makan disini, katanya si Halal. cuma pas udah selesai makan kok rasanya kaya ada yang …;3;13/06/25 20.11
80;10;11;jgn order online disini kalo gak pengen mati kelaparan,prosesnya lama bgt udh gtu driver Dateng baru dibuatin;4;22/07/24 11.00
81;1;12;Restoran Tjahaja Abadi merupakan restoran baru di kawasan Blok M. Tempatnya bernuansa oriental dengan seating area indoor yang cukup nyaman untuk ukuran Blok M karena tidak sueprnsempit dan ber-AC. …;3;29/09/24 20.55
82;2;12;Tempat makan yang menjual chines food. Namun bukan makanan chines food yang biasa kita rasakan. Kita akan merasakan masakan chines food yg berbeda daripada umumnya.sepertinya punya karakter …;4;16/03/25 07.36
83;3;12;Gohyongnya lembut, bumbunya kerasa, enak banget pokoknya. Paling suka sama chicken butter garlic, dan nasi goreng yangchow. Penyajian makanan juga cepet kok sekarang, ga kayak review² di awal yang katanya lama. Bahkan tadi belum ada 30 menit makanan udah dateng semua. Dekorasi restonya juga unik banget.;5;28/10/24 07.20
84;4;12;Enak22 makanan nya, paling favorite ayam cabai garam dan wonton chili oilnya! chili oil nya pakai mala jadinya unique dan wangiiii;3;22/08/24 03.29
85;5;12;Waktu itu aku order Nasi Goreng Seafood dan Ayam Kungpao. Sumpah aku jatuh cinta sama ayam kungpaonya! Rasanya pas, gurih manisnya nyatu banget. Trus ayamnya tuh tipikal yg dikasih tepung maizena jadi lembut gituloh. Nasi gorengnya juga enak, porsinya banyak, nasinya pera. Love bgt! Vibesnya perakanan & playlist lagunya jadul. 💜💜💜 …;5;07/06/25 23.33
86;6;12;tempat makan yang terbaru di blok m pasaraya tepatya di gang viral.berbeda dr yang lain menyajikan makanan chines peranakan wajib bngt buat agenda makan siang atau makan mlem.recomend bngt si nasi goreng yanchou.;5;29/04/25 09.27
87;7;12;Kalau mau makan disini saran saya anda harus sabar dan gak boleh buru-buru. Makan siang dengan menu basic nasi goreng dan bakmie di sajikan 1,5 jam tanpa …;4;23/09/24 14.19
88;8;12;Comfort food banget dan tempatnya nyaman dan oke u kumpul keluarga;5;08/08/24 14.04
89;9;12;Pesan mie hongkong wonton yang katanya banyak diorder. Enak, mie kecil. Kuah juga OK.;4;30/10/24 21.12
90;10;12;Baru sekali ini nge-rate resto bintang 1, dengan background story: 1. Pelayan tidak menguasai menu: nanya bedanya Mie Hongkong Charsiu Wonton …;5;21/05/25 15.23
91;1;14;Lagi ngapjay liat kang dimsum dah buka akhirnya nyoba yang kombinasi sama lumpia. …;4;15/11/24 16.13
92;2;14;Mampir kesini karena mau sambil nungguin tukang nasi goreng kebuli buka lapak dulu. Tempatnya ada di samping apotik Century. Tempat dimsum ini tergabung di satu area tempar jajanan gitu. Tersedia meja dan kursi buat kalian yang mau makan di …;3;02/03/25 05.22
93;3;14;Dimsum ini enak ukuran gede2 harga terjangkau, wajib di coba deh, isinya 5 satu plate;3;30/11/24 04.50
94;4;14;Ini salah satu dimsum yang harganya murah dan rasanya enak. Walaupun tempatnya biasa aja sih, gabungan gitu sama makanan2 lain. Disini ada cekernya juga.;5;27/06/25 00.16
95;5;14;Yuhuuu malem2 makan dimsum, setelah cobain ini, kurang berasa masih agak manis. Order yang kombinasi 1 porsi dan ceker. Ekspektasinya ceker pake angkak. Nah ini lebih mirip semur hehe;3;01/08/24 08.57
96;6;14;Harga sangat bersahabat tp rasa ttp cukup enak.;5;27/07/24 20.24
97;7;14;Enak, harga masuk akal. Cuma tempatnya kurang nyaman, panaaaass!;5;27/07/24 15.59
98;8;14;Bintang berbicara, cuma parkir agak sulit;5;11/09/24 03.24
99;9;14;Salah satu tempat dimsum paling enak di Jakarta, nggak mahal dan dikasih saus soya yg enak banget di campur saus cabenya. Cabangnya sudah ada beberapa tapi ini yang pertama. Makanya namanya jadi Dimsum Pertok;3;02/07/25 07.27
100;10;14;Dimsumnya enak. Tapi mas2nya kebiasaan nih, orang mesen dimsum ayam tapi dikasihnya kombinasi, saya ga sekali doang kaya gini. Padahal banyak orang yang ga suka seafood kayak udang dan cumi;3;22/02/25 00.22
101;1;15;Waiting listnya ada banget tiap saat. Kalau pas pagi menjelang siang ngga serame itu sih, tapi pas siang sampai malem pasti waiting list. Secara harga oke lah, nggak mahal banget tapi ngga bisa dibilang murah juga sih. …;5;21/12/24 15.09
102;2;15;Dulu awal” ke sini antri banget dan selalu waiting list, sekerang tempat agak luas dan bersih. Pelayanannya ramah lokasi juga gampang diakses. Rasa makanan enak, teruyama steam nasi daging sapi dan suka dengan chili oilnya.;5;04/04/25 10.22
103;3;15;Kesini untuk makan siang. Waww antrii panjangg banget, tapi lumayan tertib ya antrinya. Setelah dapat meja, nunggu makannya juga lumayan lamaa :( Tapi overall enak enakk makanannyaa! Ingett kalau mau pake chili oil, pesen juga …;5;30/08/24 04.14
104;4;15;Salah satu kuliner viral di blok M yang menurutku worth the hype. Waktu mampir ke sini kayaknya aku lagi beruntung karena nggak perlu antri lama, mungkin karena aku mampir ke sini waktu di jam-jam nanggung ya (sekitar jam 3 sore). …;5;16/02/25 15.29
105;5;15;Kesini pagi jam 8, masih sepi. Makanan mayan cepet datengnya. Hakaw nya enak dan udangnya kerasa manis banget. …;3;28/03/25 14.48
106;6;15;Lokasi dekat MRT Blok M dan dekat Taman Martha Tiahahu. Resto berada di lantai 2 dan 3. Datang di malam Sabtu dan waiting list walau hanya 15 menit. Aneka menu, selain dimsum ada bubur ayam, mie, dan nasi tim. Rasa masakan …;5;07/02/25 03.06
107;7;15;Salah satu resto favorit kalo ke Blok M, Alhamdulillah tadi antriannya cuma sebentar (ambil antrian meja di bapak security depan tangga), kesitu hari Jumat jam 5 sore. Makan di lantai dua, dapat view ke arah taman literasi. Pemesanan …;3;29/05/25 03.55
108;8;15;Waiting listnya lumayan lama, tapi semua terbayarkan dengan rasa makanannya. Paling suka dengan cakwe udang goreng enak banget, highly recommended. Xiao long bao ayam aku kurang bisa menikmati rasanya. Dan untuk main coursenya aku cobain …;5;01/02/25 20.30
109;9;15;Selalu kesini lagi dan lagi. Enak untuk sarapan abis lari pagi, dinner yg gakmau berat-berat, sore iseng nyemil cocok banget lah ke sini. Favorite: Hakau, Siomay Udang Ayam, Lumpia Saus Tiram, Bolo Bun. Semua minuman suka 🤍 …;3;22/04/25 20.14
110;10;15;Ga abis abis ya nemu tempat makan unik dan menarik dan tetap enak di Blok M. Ini ada tempat makan dimsum yang buka 24 jam! Kapan aja pingin makan dimsum, gas …;5;24/02/25 01.10
